provider,sku_id,description,resource_family,resource_group,usage_type,regions,hourly_price_usd,currency,source,accelerator
GCP,C67D-C93C-3957,Commitment v1: Nvidia H100 80GB GPU running in Doha for 1 Year,Compute,GPU,Commit1Yr,me-central1,8.260552,USD,GCP Cloud Billing Catalog API,H100
GCP,C68A-254C-B92A,Commitment v1: TpuV5p running in Singapore for 3 Years,Compute,TPU,Commit3Yr,asia-southeast1,2.245334,USD,GCP Cloud Billing Catalog API,TPU v5p
GCP,C691-91C1-9FEA,TpuV5e attached to Spot Preemptible VMs running in Los Angeles,Compute,TPU,Preemptible,us-west2,0.276661,USD,GCP Cloud Billing Catalog API,TPU v5e
GCP,C6D8-7D97-E282,Nvidia Tesla P100 GPU running in Netherlands,Compute,GPU,OnDemand,europe-west4,1.6,USD,GCP Cloud Billing Catalog API,P100
GCP,C6E1-AD56-EDD6,Spot Preemptible 1/8 vGPU no lssd running in Iowa,Compute,GPU,Preemptible,us-central1,0.25875,USD,GCP Cloud Billing Catalog API,T4 Fractional
GCP,C701-3777-CEFB,Reserved V5e TPU in Turin in Calendar Mode,Compute,TPU,OnDemand,europe-west12,0.84,USD,GCP Cloud Billing Catalog API,TPU v5e
GCP,C701-686D-574A,Commitment v1: Nvidia Tesla P4 GPU running in Turin for 3 Years,Compute,GPU,Commit3Yr,europe-west12,0.3483,USD,GCP Cloud Billing Catalog API,P4
GCP,C708-4748-A44B,Commitment v1: Nvidia Tesla P4 GPU running in Seoul for 1 Year,Compute,GPU,Commit1Yr,asia-northeast3,0.409,USD,GCP Cloud Billing Catalog API,P4
GCP,C719-2A1F-BC17,Nvidia Tesla P100 GPU attached to Spot Preemptible VMs running in Delhi,Compute,GPU,Preemptible,asia-south2,0.2103,USD,GCP Cloud Billing Catalog API,P100
GCP,C729-4F04-D568,Commitment v1: TpuV5p running in Los Angeles for 3 Years,Compute,TPU,Commit3Yr,us-west2,2.187822,USD,GCP Cloud Billing Catalog API,TPU v5p
GCP,C765-52E7-C572,Reserved V5e TPU in Hong Kong in Calendar Mode,Compute,TPU,OnDemand,asia-east2,0.84,USD,GCP Cloud Billing Catalog API,TPU v5e
GCP,C76A-1F57-5075,Commitment v1: Nvidia Tesla T4 GPU running in Turin for 3 Years,Compute,GPU,Commit3Yr,europe-west12,0.2064,USD,GCP Cloud Billing Catalog API,T4
GCP,C76F-B76B-8A19,Commitment v1: Nvidia Tesla V100 GPU running in Johannesburg for 1 Year,Compute,GPU,Commit1Yr,africa-south1,2.043096,USD,GCP Cloud Billing Catalog API,V100
GCP,C7D6-9BE0-C140,Commitment v1: Capacity Optimized TpuV6e running in Northern Virginia for 3 Years,Compute,TPU,Commit3Yr,us-east4,1.22,USD,GCP Cloud Billing Catalog API,TPU v6e
GCP,C7DB-39DC-82AA,Nvidia H100 80GB Mega GPU running in Columbus,Compute,GPU,OnDemand,us-east5,10.34428,USD,GCP Cloud Billing Catalog API,H100
GCP,C892-3675-E9CD,Commitment v1: Nvidia Tesla A100 80GB GPU running in Turin for 1 Year,Compute,GPU,Commit1Yr,europe-west12,4.490606,USD,GCP Cloud Billing Catalog API,A100
GCP,C8D5-D436-1065,Commitment v1: Nvidia Tesla A100 GPU running in Berlin for 3 Years,Compute,GPU,Commit3Yr,europe-west10,1.581376,USD,GCP Cloud Billing Catalog API,A100
GCP,C932-A161-E489,Nvidia Tesla T4 GPU attached to Spot Preemptible VMs running in Sydney,Compute,GPU,Preemptible,australia-southeast1,0.1814,USD,GCP Cloud Billing Catalog API,T4
GCP,C935-C03E-9025,Reserved V5e TPU in Seoul in Calendar Mode,Compute,TPU,OnDemand,asia-northeast3,0.84,USD,GCP Cloud Billing Catalog API,TPU v5e
GCP,C99E-A817-F3BE,Nvidia Tesla T4 GPU running in Delhi,Compute,GPU,OnDemand,asia-south2,0.42,USD,GCP Cloud Billing Catalog API,T4
GCP,C9BB-3381-C560,Reserved Nvidia H100 80GB Mega GPU in Frankfurt West in Calendar Mode,Compute,GPU,OnDemand,europe-west5,4.841121033,USD,GCP Cloud Billing Catalog API,H100
GCP,C9F5-C2F8-2298,DWS Calendar Mode A4 Nvidia B200 (1 gpu slice) in Turin,Compute,GPU,OnDemand,europe-west12,11.277,USD,GCP Cloud Billing Catalog API,Blackwell (B200)
GCP,CA1B-EBA5-6B02,Nvidia Tesla P4 GPU attached to Spot Preemptible VMs running in Doha,Compute,GPU,Preemptible,me-central1,0.107,USD,GCP Cloud Billing Catalog API,P4
GCP,CA70-7007-5A18,Commitment v1: TpuV5p running in Warsaw for 1 Year,Compute,TPU,Commit1Yr,europe-central2,3.659056,USD,GCP Cloud Billing Catalog API,TPU v5p
GCP,CAE0-BBF9-E7D4,Nvidia Tesla A100 80GB GPU running in Santiago,Compute,GPU,OnDemand,southamerica-west1,5.617154,USD,GCP Cloud Billing Catalog API,A100
GCP,CB17-E09C-E024,Nvidia H100 80GB Mega GPU running in Belgium,Compute,GPU,OnDemand,europe-west1,11.39008,USD,GCP Cloud Billing Catalog API,H100
GCP,CB19-C37E-921D,TpuV6e running in Singapore,Compute,TPU,OnDemand,asia-southeast1,2.97,USD,GCP Cloud Billing Catalog API,TPU v6e
GCP,CB75-9B93-48C8,1/8 vGPU no lssd running in Melbourne,Compute,GPU,OnDemand,australia-southeast2,0.84094,USD,GCP Cloud Billing Catalog API,T4 Fractional
GCP,CB8C-AE31-D760,Nvidia Tesla P100 GPU attached to Spot Preemptible VMs running in Osaka,Compute,GPU,Preemptible,asia-northeast2,0.1752,USD,GCP Cloud Billing Catalog API,P100
GCP,CBC6-3776-9E15,Nvidia Tesla T4 GPU attached to Spot Preemptible VMs running in London,Compute,GPU,Preemptible,europe-west2,0.1111,USD,GCP Cloud Billing Catalog API,T4
GCP,CC26-BB13-1563,Nvidia H100 Mega 80GB GPU attached to DWS Defined Duration VMs running in Sydney,Compute,GPU,OnDemand,australia-southeast1,4.423936,USD,GCP Cloud Billing Catalog API,H100
GCP,CC60-0071-4757,TpuV5e running in Warsaw,Compute,TPU,OnDemand,europe-central2,1.54608,USD,GCP Cloud Billing Catalog API,TPU v5e
GCP,CC6B-FFBE-E2D6,Commitment v1: TpuV5p running in Sao Paulo for 3 Years,Compute,TPU,Commit3Yr,southamerica-east1,2.889978,USD,GCP Cloud Billing Catalog API,TPU v5p
GCP,CC7E-23EC-CF9F,Commitment v1: Nvidia Tesla P4 GPU running in Las Vegas for 3 Year,Compute,GPU,Commit3Yr,us-west4,0.27,USD,GCP Cloud Billing Catalog API,P4
GCP,CCED-EFAE-69B8,Nvidia Tesla P4 GPU running in Melbourne,Compute,GPU,OnDemand,australia-southeast2,0.852,USD,GCP Cloud Billing Catalog API,P4
GCP,CCF4-BE03-1AD5,Reserved Nvidia H100 80GB GPU in Dallas in Calendar Mode,Compute,GPU,OnDemand,us-south1,4.570090841,USD,GCP Cloud Billing Catalog API,H100
GCP,CD56-80EA-042B,Commitment v1: Nvidia Tesla A100 GPU running in Las Vegas for 1 Year,Compute,GPU,Commit1Yr,us-west4,1.932378471,USD,GCP Cloud Billing Catalog API,A100
GCP,CD56-E5A3-109D,Nvidia Tesla A100 GPU running in Japan,Compute,GPU,OnDemand,asia-northeast1,3.101559926,USD,GCP Cloud Billing Catalog API,A100
GCP,CD77-13E2-F0D6,Nvidia L4 GPU running in Dammam,Compute,GPU,OnDemand,me-central2,0.8960644,USD,GCP Cloud Billing Catalog API,L4
GCP,CD7C-D825-28BE,Commitment v1: Nvidia Tesla P100 GPU running in Madrid for 3 Years,Compute,GPU,Commit3Yr,europe-southwest1,0.77526,USD,GCP Cloud Billing Catalog API,P100
GCP,CDD7-285D-742F,Reserved V5e TPU in Dallas in Calendar Mode,Compute,TPU,OnDemand,us-south1,0.84,USD,GCP Cloud Billing Catalog API,TPU v5e
GCP,CDFC-58D7-B374,Nvidia Tesla P4 GPU attached to Spot Preemptible VMs running in Singapore,Compute,GPU,Preemptible,asia-southeast1,0.0614,USD,GCP Cloud Billing Catalog API,P4
GCP,CE1F-36CF-CCBC,Commitment v1: TpuV5p running in Belgium for 3 Years,Compute,TPU,Commit3Yr,europe-west1,2.004002,USD,GCP Cloud Billing Catalog API,TPU v5p
GCP,CE23-15AE-4CD7,Spot Preemptible 1/8 vGPU no lssd running in Las Vegas,Compute,GPU,Preemptible,us-west4,0.28463,USD,GCP Cloud Billing Catalog API,T4 Fractional
GCP,CE2B-6600-09DE,Nvidia Tesla T4 GPU attached to DWS Defined Duration VMs running in Mumbai,Compute,GPU,OnDemand,asia-south1,0.41,USD,GCP Cloud Billing Catalog API,T4
GCP,CE2F-57D1-0D37,Commitment v1: Nvidia L4 GPU running in Las Vegas for 1 Year,Compute,GPU,Commit1Yr,us-west4,0.3973872,USD,GCP Cloud Billing Catalog API,L4
GCP,CE5A-0CDE-9A00,Nvidia H100 80GB GPU running in Seoul,Compute,GPU,OnDemand,asia-northeast3,12.58073,USD,GCP Cloud Billing Catalog API,H100
GCP,CE79-9883-2867,Nvidia Tesla T4 GPU attached to DWS Defined Duration VMs running in Delhi,Compute,GPU,OnDemand,asia-south2,0.420385,USD,GCP Cloud Billing Catalog API,T4
GCP,CEC5-8046-1053,Reserved V5e TPU in Dammam in Calendar Mode,Compute,TPU,OnDemand,me-central2,0.84,USD,GCP Cloud Billing Catalog API,TPU v5e
GCP,CEE9-59EB-3D9B,TpuV5p attached to Spot Preemptible VMs running in Taiwan,Compute,TPU,Preemptible,asia-east1,0.899394,USD,GCP Cloud Billing Catalog API,TPU v5p
GCP,CEF3-B775-CA01,TpuV5e running in Finland,Compute,TPU,OnDemand,europe-north1,1.32132,USD,GCP Cloud Billing Catalog API,TPU v5e
GCP,CF0C-BD3D-ECE6,Nvidia Tesla T4 GPU attached to Spot Preemptible VMs running in Japan,Compute,GPU,Preemptible,asia-northeast1,0.1438,USD,GCP Cloud Billing Catalog API,T4
GCP,CF2B-5A58-0C9B,Commitment v1: Nvidia H100 80GB Mega GPU running in Virginia for 3 Years,Compute,GPU,Commit3Yr,us-east4,4.498984,USD,GCP Cloud Billing Catalog API,H100
GCP,CF34-5C03-8FA2,Nvidia H100 Mega 80GB GPU attached to DWS Defined Duration VMs running in Mumbai,Compute,GPU,OnDemand,asia-south1,4.423936,USD,GCP Cloud Billing Catalog API,H100
GCP,CF3B-2FAF-758D,Commitment v1: TpuV5e running in Dallas for 1 Year,Compute,TPU,Commit1Yr,us-south1,0.9912,USD,GCP Cloud Billing Catalog API,TPU v5e
GCP,CF3C-AF53-30F3,Commitment v1: Nvidia Tesla P100 GPU running in Osaka for 1 Year,Compute,GPU,Commit1Yr,asia-northeast2,1.008,USD,GCP Cloud Billing Catalog API,P100
GCP,CF4A-4450-8E5C,H200 141GB GPU attached to DWS Defined Duration VMs running in Galaxy Frankfurt,Compute,GPU,OnDemand,europe-west5,4.575323,USD,GCP Cloud Billing Catalog API,H200
GCP,CF51-E4D5-65BB,Nvidia Tesla A100 80GB GPU attached to Spot Preemptible VMs running in Columbus,Compute,GPU,Preemptible,us-east5,1.3954,USD,GCP Cloud Billing Catalog API,A100
GCP,CF5A-B3B1-5963,Nvidia L4 GPU running in Milan,Compute,GPU,OnDemand,europe-west8,0.6496467,USD,GCP Cloud Billing Catalog API,L4
GCP,CF79-20ED-153F,Reserved H200 141GB GPU in Netherlands in Calendar Mode,Compute,GPU,OnDemand,europe-west4,6.474452822,USD,GCP Cloud Billing Catalog API,H200
GCP,CF82-4907-113A,Spot Preemptible 1/8 vGPU no lssd running in Milan,Compute,GPU,Preemptible,europe-west8,0.3105,USD,GCP Cloud Billing Catalog API,T4 Fractional
GCP,CF96-BE95-A8FF,Commitment v1: Nvidia Tesla A100 80GB GPU running in Mexico for 3 Years,Compute,GPU,Commit3Yr,northamerica-south1,3.375283,USD,GCP Cloud Billing Catalog API,A100
GCP,CFA3-5A49-88A2,Commitment v1: Nvidia Tesla A100 GPU running in Melbourne for 1 Year,Compute,GPU,Commit1Yr,australia-southeast2,2.62467404,USD,GCP Cloud Billing Catalog API,A100
GCP,CFB1-24AA-A9FA,Reserved V5e TPU in Milan in Calendar Mode,Compute,TPU,OnDemand,europe-west8,0.84,USD,GCP Cloud Billing Catalog API,TPU v5e
GCP,CFB8-B58C-2C61,Commitment v1: Nvidia L4 GPU running in Turin for 1 Year,Compute,GPU,Commit1Yr,europe-west12,0.4551447,USD,GCP Cloud Billing Catalog API,L4
GCP,CFD0-A9FE-5FB2,Commitment v1: TpuV5e running in Belgium for 3 Years,Compute,TPU,Commit3Yr,europe-west1,0.594594,USD,GCP Cloud Billing Catalog API,TPU v5e
GCP,CFD1-967A-3C2F,Commitment v1: Nvidia Tesla P4 GPU running in Johannesburg for 3 Years,Compute,GPU,Commit3Yr,africa-south1,0.35316,USD,GCP Cloud Billing Catalog API,P4
GCP,CFD1-B600-107C,Reserved Nvidia H100 80GB GPU in Finland in Calendar Mode,Compute,GPU,OnDemand,europe-north1,4.570090841,USD,GCP Cloud Billing Catalog API,H100
GCP,D013-EE66-3DA2,Nvidia H100 80GB GPU attached to Spot Preemptible VMs running in Jakarta,Compute,GPU,Preemptible,asia-southeast2,1.1967,USD,GCP Cloud Billing Catalog API,H100
GCP,D04E-A535-AFAE,A4 Nvidia B200 (1 gpu slice) attached to DWS Defined Duration VMs running in TelAviv,Compute,GPU,OnDemand,me-west1,8.055,USD,GCP Cloud Billing Catalog API,Blackwell (B200)
GCP,D05A-9841-C109,TpuV5e attached to Spot Preemptible VMs running in Madrid,Compute,TPU,Preemptible,europe-southwest1,0.6726,USD,GCP Cloud Billing Catalog API,TPU v5e
GCP,D098-F9B5-7DA2,Nvidia L4 GPU running in Johannesburg,Compute,GPU,OnDemand,africa-south1,0.7325326,USD,GCP Cloud Billing Catalog API,L4
GCP,D11C-335A-E2E5,H200 141GB GPU attached to DWS Defined Duration VMs running in Hong Kong,Compute,GPU,OnDemand,asia-east2,4.575323,USD,GCP Cloud Billing Catalog API,H200
GCP,D121-61D1-B27A,Nvidia Tesla A100 80GB GPU attached to Spot Preemptible VMs running in Jakarta,Compute,GPU,Preemptible,asia-southeast2,0.6827,USD,GCP Cloud Billing Catalog API,A100
GCP,D179-3D72-B141,Spot Preemptible 1/8 vGPU no lssd running in Columbus,Compute,GPU,Preemptible,us-east5,0.28463,USD,GCP Cloud Billing Catalog API,T4 Fractional
GCP,D190-8243-2AD6,Commitment v1: Nvidia Tesla A100 80GB GPU running in Delhi for 3 Years,Compute,GPU,Commit3Yr,asia-south2,3.719314,USD,GCP Cloud Billing Catalog API,A100
GCP,D1E1-D55F-BB94,Nvidia Tesla A100 GPU attached to Spot Preemptible VMs running in Phoenix,Compute,GPU,Preemptible,us-west8,0.7262,USD,GCP Cloud Billing Catalog API,A100
GCP,D211-1646-BF3E,Nvidia Tesla P100 GPU attached to DWS Defined Duration VMs running in Taiwan,Compute,GPU,OnDemand,asia-east1,1.6,USD,GCP Cloud Billing Catalog API,P100
GCP,D257-0070-AA31,Reserved Nvidia H100 80GB Mega GPU in Doha in Calendar Mode,Compute,GPU,OnDemand,me-central1,4.841121033,USD,GCP Cloud Billing Catalog API,H100
GCP,D25F-A2A0-A7B6,Nvidia Tesla V100 GPU attached to DWS Defined Duration VMs running in Americas,Compute,GPU,OnDemand,"us-central1,us-east1,us-west1",2.48,USD,GCP Cloud Billing Catalog API,V100
GCP,D29E-2786-644C,Commitment v1: Nvidia Tesla A100 80GB GPU running in Paris for 3 Years,Compute,GPU,Commit3Yr,europe-west9,3.592044,USD,GCP Cloud Billing Catalog API,A100
GCP,D2D3-8A40-59DB,Commitment v1: Nvidia Tesla T4 GPU running in Paris for 1 Year,Compute,GPU,Commit1Yr,europe-west9,0.2552,USD,GCP Cloud Billing Catalog API,T4
GCP,D2DC-79BA-3FCA,Commitment v1: Nvidia L4 GPU running in Phoenix for 3 Years,Compute,GPU,Commit3Yr,us-west8,0.2520181,USD,GCP Cloud Billing Catalog API,L4
GCP,D2E5-8FC2-85E9,Nvidia Tesla T4 GPU attached to Spot Preemptible VMs running in Berlin,Compute,GPU,Preemptible,europe-west10,0.0725,USD,GCP Cloud Billing Catalog API,T4
GCP,D2ED-B300-87EA,Commitment v1: Nvidia H100 80GB GPU running in Tokyo for 1 Year,Compute,GPU,Commit1Yr,asia-northeast1,9.858272,USD,GCP Cloud Billing Catalog API,H100
GCP,D30D-336D-51CB,Commitment v1: Nvidia Tesla P100 GPU running in Delhi for 3 Year,Compute,GPU,Commit3Yr,asia-south2,0.787,USD,GCP Cloud Billing Catalog API,P100
GCP,D32A-6E94-6049,Nvidia Tesla T4 GPU running in Zurich,Compute,GPU,OnDemand,europe-west6,0.45,USD,GCP Cloud Billing Catalog API,T4
GCP,D32D-3087-2B47,Nvidia Tesla A100 GPU attached to Spot Preemptible VMs running in London,Compute,GPU,Preemptible,europe-west2,0.5602,USD,GCP Cloud Billing Catalog API,A100
GCP,D344-BF45-2007,Commitment v1: Nvidia Tesla T4 GPU running in Salt Lake City for 3 Year,Compute,GPU,Commit3Yr,us-west3,0.18,USD,GCP Cloud Billing Catalog API,T4
GCP,D352-4544-1FAD,Reserved Nvidia H100 80GB Mega GPU in Turin in Calendar Mode,Compute,GPU,OnDemand,europe-west12,4.841121033,USD,GCP Cloud Billing Catalog API,H100
GCP,D362-C3B9-71E7,Nvidia Tesla T4 GPU attached to DWS Defined Duration VMs running in Milan,Compute,GPU,OnDemand,europe-west8,0.406,USD,GCP Cloud Billing Catalog API,T4
GCP,D37C-7DA9-71FA,Nvidia Tesla A100 GPU running in Singapore,Compute,GPU,OnDemand,asia-southeast1,3.101559926,USD,GCP Cloud Billing Catalog API,A100
GCP,D3BA-A7DC-32F1,Commitment v1: H200 141GB GPU running in Belgium for 1 Year,Compute,GPU,Commit1Yr,europe-west1,7.0816,USD,GCP Cloud Billing Catalog API,H200
GCP,D3BE-827B-3C6A,Commitment v1: 1/8 vGPU in Northern Virginia for 1 Year,Compute,GPU,Commit1Yr,us-east4,0.44634,USD,GCP Cloud Billing Catalog API,T4 Fractional
GCP,D3FE-67D4-B1FD,Reserved V5e TPU in Netherlands in Calendar Mode,Compute,TPU,OnDemand,europe-west4,0.84,USD,GCP Cloud Billing Catalog API,TPU v5e
GCP,D401-DCC8-DDBB,Commitment v1: Nvidia Tesla V100 GPU running in Netherlands for 3 Year,Compute,GPU,Commit3Yr,europe-west4,1.147,USD,GCP Cloud Billing Catalog API,V100
GCP,D45A-993A-C7F1,TpuV6e running in Tokyo,Compute,TPU,OnDemand,asia-northeast1,3.24,USD,GCP Cloud Billing Catalog API,TPU v6e
GCP,D466-5C0F-2AFB,Commitment v1: Nvidia H100 80GB Mega GPU running in Netherlands for 3 Years,Compute,GPU,Commit3Yr,europe-west4,5.848679,USD,GCP Cloud Billing Catalog API,H100
GCP,D478-1CB0-984E,Nvidia Tesla A100 80GB GPU attached to Spot Preemptible VMs running in Milan,Compute,GPU,Preemptible,europe-west8,0.7427,USD,GCP Cloud Billing Catalog API,A100
GCP,D47D-9DC4-19D7,Commitment v1: Nvidia Tesla T4 GPU running in Sao Paulo for 1 Year,Compute,GPU,Commit1Yr,southamerica-east1,0.3,USD,GCP Cloud Billing Catalog API,T4
GCP,D482-CC3E-3FEA,Commitment v1: 1/8 vGPU in Frankfurt for 3 Year,Compute,GPU,Commit3Yr,europe-west3,0.34156,USD,GCP Cloud Billing Catalog API,T4 Fractional
GCP,D493-DC4B-0A0A,Commitment v1: Nvidia H100 80GB GPU running in Tokyo for 3 Years,Compute,GPU,Commit3Yr,asia-northeast1,6.234853,USD,GCP Cloud Billing Catalog API,H100
GCP,D4BF-CCC5-1A35,Nvidia H100 80GB GPU running in Doha,Compute,GPU,OnDemand,me-central1,11.90281,USD,GCP Cloud Billing Catalog API,H100
GCP,D4E2-451A-15B9,Nvidia H100 80GB GPU running in Americas,Compute,GPU,OnDemand,"us-central1,us-east1,us-west1",9.796550569,USD,GCP Cloud Billing Catalog API,H100
GCP,D55B-829E-C18B,Reserved Nvidia H100 80GB Mega GPU in Phoenix in Calendar Mode,Compute,GPU,OnDemand,us-west8,4.841121033,USD,GCP Cloud Billing Catalog API,H100
GCP,D576-1595-F6AA,Commitment v1: TpuV6e running in Tokyo for 3 Years,Compute,TPU,Commit3Yr,asia-northeast1,1.46,USD,GCP Cloud Billing Catalog API,TPU v6e
GCP,D589-B56F-1E8C,1/8 vGPU no lssd running in Finland,Compute,GPU,OnDemand,europe-north1,0.71157,USD,GCP Cloud Billing Catalog API,T4 Fractional
GCP,D5A4-6E63-2C84,Reserved TpuV5p in Madrid in Calendar Mode,Compute,TPU,OnDemand,europe-southwest1,2.94,USD,GCP Cloud Billing Catalog API,TPU v5p
GCP,D5B8-0FBB-4BA0,Commitment v1: Nvidia Tesla V100 GPU running in Salt Lake City for 1 Year,Compute,GPU,Commit1Yr,us-west3,1.874,USD,GCP Cloud Billing Catalog API,V100
GCP,D5C5-C5F4-086C,1/8 vGPU no lssd running in Iowa,Compute,GPU,OnDemand,us-central1,0.64688,USD,GCP Cloud Billing Catalog API,T4 Fractional
GCP,D62A-06F1-3EF3,Commitment v1: Nvidia Tesla A100 80GB GPU running in Milan for 3 Years,Compute,GPU,Commit3Yr,europe-west8,3.592044,USD,GCP Cloud Billing Catalog API,A100
GCP,D660-8405-CF5D,Nvidia Tesla A100 GPU attached to Spot Preemptible VMs running in Santiago,Compute,GPU,Preemptible,southamerica-west1,0.6839,USD,GCP Cloud Billing Catalog API,A100
GCP,D662-18AC-8A6A,TpuV6e running in Santiago,Compute,TPU,OnDemand,southamerica-west1,2.7,USD,GCP Cloud Billing Catalog API,TPU v6e
GCP,D66C-80B7-6A38,Commitment v1: Nvidia H100 80GB GPU running in Netherlands for 3 Years,Compute,GPU,Commit3Yr,europe-west4,5.589868,USD,GCP Cloud Billing Catalog API,H100
GCP,D691-A3AC-6472,TpuV5p running in Israel,Compute,TPU,OnDemand,me-west1,4.455,USD,GCP Cloud Billing Catalog API,TPU v5p
GCP,D694-E456-FC0D,Nvidia Tesla P100 GPU attached to DWS Defined Duration VMs running in Belgium,Compute,GPU,OnDemand,europe-west1,1.607606,USD,GCP Cloud Billing Catalog API,P100
GCP,D69D-EAAD-D421,Capacity Optimized TpuV6e running in Netherlands,Compute,TPU,OnDemand,europe-west4,2.97,USD,GCP Cloud Billing Catalog API,TPU v6e
GCP,D6A0-F802-2367,TpuV5e running in Toronto,Compute,TPU,OnDemand,northamerica-northeast2,1.32132,USD,GCP Cloud Billing Catalog API,TPU v5e
GCP,D6B0-5421-8F6C,Nvidia Tesla A100 GPU running in Seoul,Compute,GPU,OnDemand,asia-northeast3,3.101559926,USD,GCP Cloud Billing Catalog API,A100
GCP,D6B7-AB59-9A77,H200 141GB GPU attached to DWS Defined Duration VMs running in Toronto,Compute,GPU,OnDemand,northamerica-northeast2,4.575323,USD,GCP Cloud Billing Catalog API,H200
GCP,D702-3731-7A08,Reserved V5e TPU in Delhi in Calendar Mode,Compute,TPU,OnDemand,asia-south2,0.84,USD,GCP Cloud Billing Catalog API,TPU v5e
GCP,D704-DD8E-56BF,1/8 vGPU no lssd running in Dallas,Compute,GPU,OnDemand,us-south1,0.64688,USD,GCP Cloud Billing Catalog API,T4 Fractional
GCP,D706-F0D4-40BB,A4 Nvidia B200 (1 gpu slice) attached to DWS Defined Duration VMs running in Sao Paulo,Compute,GPU,OnDemand,southamerica-east1,8.055,USD,GCP Cloud Billing Catalog API,Blackwell (B200)
GCP,D71B-7821-C601,Nvidia Tesla V100 GPU running in Berlin,Compute,GPU,OnDemand,europe-west10,3.8192,USD,GCP Cloud Billing Catalog API,V100
GCP,D758-A272-7887,Nvidia Tesla P4 GPU running in Sydney,Compute,GPU,OnDemand,australia-southeast1,0.65,USD,GCP Cloud Billing Catalog API,P4
GCP,D758-A9B5-E3CC,Reserved H200 141GB GPU in TelAviv in Calendar Mode,Compute,GPU,OnDemand,me-west1,6.474452822,USD,GCP Cloud Billing Catalog API,H200
GCP,D793-9CB2-13AF,Capacity Optimized TpuV6e running in Tokyo,Compute,TPU,OnDemand,asia-northeast1,3.24,USD,GCP Cloud Billing Catalog API,TPU v6e
GCP,D797-85DF-9A53,Commitment v1: TpuV5p running in Singapore for 1 Year,Compute,TPU,Commit1Yr,asia-southeast1,3.503708,USD,GCP Cloud Billing Catalog API,TPU v5p
GCP,D79B-F7FC-70F3,Commitment v1: Nvidia Tesla A100 80GB GPU running in Dammam for 3 Years,Compute,GPU,Commit3Yr,me-central2,4.954544,USD,GCP Cloud Billing Catalog API,A100
GCP,D79E-6CEB-B51C,Commitment v1: TpuV5e running in Warsaw for 1 Year,Compute,TPU,Commit1Yr,europe-central2,1.082256,USD,GCP Cloud Billing Catalog API,TPU v5e
GCP,D7D8-51FB-9907,Nvidia H100 80GB GPU attached to Spot Preemptible VMs running in Turin,Compute,GPU,Preemptible,europe-west12,2.161,USD,GCP Cloud Billing Catalog API,H100
GCP,D7FB-2535-D5CB,Nvidia Tesla A100 80GB GPU attached to Spot Preemptible VMs running in London,Compute,GPU,Preemptible,europe-west2,0.8251,USD,GCP Cloud Billing Catalog API,A100
GCP,D7FB-6870-F66A,Commitment v1: Nvidia Tesla T4 GPU running in Salt Lake City for 1 Year,Compute,GPU,Commit1Yr,us-west3,0.26,USD,GCP Cloud Billing Catalog API,T4
GCP,D808-F88D-4EB9,Nvidia Tesla P100 GPU running in Berlin,Compute,GPU,OnDemand,europe-west10,2.2484,USD,GCP Cloud Billing Catalog API,P100
GCP,D810-AB00-CE3F,Commitment v1: Nvidia Tesla V100 GPU running in Melbourne for 3 Year,Compute,GPU,Commit3Yr,australia-southeast2,1.58472,USD,GCP Cloud Billing Catalog API,V100
GCP,D812-76FA-EF15,H200 141GB GPU attached to DWS Defined Duration VMs running in Berlin,Compute,GPU,OnDemand,europe-west10,4.575323,USD,GCP Cloud Billing Catalog API,H200
GCP,D838-6204-E6F7,Nvidia Tesla V100 GPU running in Dammam,Compute,GPU,OnDemand,me-central2,3.968,USD,GCP Cloud Billing Catalog API,V100
GCP,D83F-DA11-8167,Commitment v1: Nvidia Tesla A100 GPU running in Mumbai for 3 Year,Compute,GPU,Commit3Yr,asia-south1,1.155244678,USD,GCP Cloud Billing Catalog API,A100
GCP,D87F-5430-9592,Commitment v1: Nvidia Tesla V100 GPU running in Dallas for 1 Year,Compute,GPU,Commit1Yr,us-south1,1.84316,USD,GCP Cloud Billing Catalog API,V100
GCP,D8E6-DF03-9D4B,TpuV5e attached to Spot Preemptible VMs running in London,Compute,TPU,Preemptible,europe-west2,0.262366,USD,GCP Cloud Billing Catalog API,TPU v5e
GCP,D8F8-12AA-CE07,Nvidia L4 GPU running in Frankfurt,Compute,GPU,OnDemand,europe-west3,0.660027786,USD,GCP Cloud Billing Catalog API,L4
GCP,D905-D1A9-5B73,Nvidia Tesla P100 GPU attached to Spot Preemptible VMs running in Johannesburg,Compute,GPU,Preemptible,africa-south1,0.2292,USD,GCP Cloud Billing Catalog API,P100
GCP,D915-7A78-9749,Commitment v1: Capacity Optimized TpuV6e running in Northern Virginia for 1 Year,Compute,TPU,Commit1Yr,us-east4,1.89,USD,GCP Cloud Billing Catalog API,TPU v6e
GCP,D927-B1F4-0507,TpuV5e running in Las Vegas,Compute,TPU,OnDemand,us-west4,1.2,USD,GCP Cloud Billing Catalog API,TPU v5e
GCP,D931-12B6-B5E4,Nvidia Tesla A100 GPU running in London,Compute,GPU,OnDemand,europe-west2,3.436863684,USD,GCP Cloud Billing Catalog API,A100
GCP,D935-CAD1-98CB,Commitment v1: Nvidia Tesla P100 GPU running in Israel for 3 Years,Compute,GPU,Commit3Yr,me-west1,0.7227,USD,GCP Cloud Billing Catalog API,P100
